time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,sunshine_duration,city,latitude,longitude
2023-04-19,33.1,23.9,27.8,1.6,18.9,42124.62,Cartagena,10.391,-75.4794
2023-04-20,32.6,23.7,27.8,1.3,17.6,41350.61,Cartagena,10.391,-75.4794
2023-04-21,31.2,24.2,27.3,0.4,18.3,42183.04,Cartagena,10.391,-75.4794
2023-04-22,30.3,23.4,26.6,1.7,17.1,40299.6,Cartagena,10.391,-75.4794
2023-04-23,31.1,23.6,27.0,0.0,15.0,42240.2,Cartagena,10.391,-75.4794
2023-04-24,31.3,23.4,27.1,0.3,15.3,41600.39,Cartagena,10.391,-75.4794
2023-04-25,33.3,23.5,27.7,0.5,19.8,42295.92,Cartagena,10.391,-75.4794
2023-04-26,32.9,24.6,28.0,2.3,18.5,40964.66,Cartagena,10.391,-75.4794
2023-04-27,33.8,25.0,28.4,3.6,14.4,38033.66,Cartagena,10.391,-75.4794
2023-04-28,33.2,25.4,27.8,14.4,13.2,20070.69,Cartagena,10.391,-75.4794
2023-04-29,32.3,25.0,27.7,11.8,11.4,24851.26,Cartagena,10.391,-75.4794
2023-04-30,30.0,24.8,26.8,7.3,16.8,8553.04,Cartagena,10.391,-75.4794
2023-05-01,31.2,24.2,27.5,2.5,12.6,32931.39,Cartagena,10.391,-75.4794
2023-05-02,35.5,25.8,29.4,0.1,20.6,42479.58,Cartagena,10.391,-75.4794
2023-05-03,35.8,24.3,29.4,0.0,20.5,42504.76,Cartagena,10.391,-75.4794
2023-05-04,36.5,24.4,29.5,0.0,22.7,39806.36,Cartagena,10.391,-75.4794
2023-05-05,36.6,24.7,29.6,0.0,25.1,42554.24,Cartagena,10.391,-75.4794
2023-05-06,36.3,25.8,30.0,0.2,21.1,42578.51,Cartagena,10.391,-75.4794
2023-05-07,35.8,24.7,29.4,0.1,23.2,39707.24,Cartagena,10.391,-75.4794
2023-05-08,36.3,25.3,29.7,0.6,22.1,42625.97,Cartagena,10.391,-75.4794
2023-05-09,35.6,25.9,30.0,3.5,16.5,38041.27,Cartagena,10.391,-75.4794
2023-05-10,33.0,26.1,28.1,2.6,13.5,21298.9,Cartagena,10.391,-75.4794
2023-05-11,32.3,25.2,28.3,3.3,15.5,42694.22,Cartagena,10.391,-75.4794
2023-05-12,34.0,25.0,28.7,1.4,15.9,42716.09,Cartagena,10.391,-75.4794
2023-05-13,34.4,25.1,29.2,1.0,13.8,42737.5,Cartagena,10.391,-75.4794
2023-05-14,33.5,25.6,28.8,15.4,16.2,40276.53,Cartagena,10.391,-75.4794
2023-05-15,30.9,25.5,28.0,0.6,11.1,11312.61,Cartagena,10.391,-75.4794
2023-05-16,30.4,24.8,27.8,13.3,11.9,36000.0,Cartagena,10.391,-75.4794
2023-05-17,32.3,25.5,28.4,0.9,13.3,40463.42,Cartagena,10.391,-75.4794
2023-05-18,33.8,26.0,29.2,1.4,18.0,42836.86,Cartagena,10.391,-75.4794
2023-05-19,34.0,25.6,29.2,7.3,14.9,42541.96,Cartagena,10.391,-75.4794
2023-05-20,32.1,25.1,27.8,16.1,13.3,26112.34,Cartagena,10.391,-75.4794
2023-05-21,28.5,24.2,25.8,30.5,11.2,15806.72,Cartagena,10.391,-75.4794
2023-05-22,29.3,24.5,26.1,6.4,9.3,27724.78,Cartagena,10.391,-75.4794
2023-05-23,29.8,23.1,26.5,6.2,11.7,42212.89,Cartagena,10.391,-75.4794
2023-05-24,30.2,23.7,26.6,9.8,12.7,39201.62,Cartagena,10.391,-75.4794
2023-05-25,29.7,23.9,26.6,15.1,9.8,24580.24,Cartagena,10.391,-75.4794
2023-05-26,29.6,24.0,26.8,16.8,15.6,41372.16,Cartagena,10.391,-75.4794
2023-05-27,30.4,24.1,26.8,23.6,10.0,21029.27,Cartagena,10.391,-75.4794
2023-05-28,30.8,25.2,27.7,8.9,9.2,25736.35,Cartagena,10.391,-75.4794
2023-05-29,29.1,24.5,26.8,19.9,13.3,19513.89,Cartagena,10.391,-75.4794
2023-05-30,29.2,24.2,26.2,20.3,12.2,17780.64,Cartagena,10.391,-75.4794
2023-05-31,29.3,23.8,26.8,4.7,9.7,35725.07,Cartagena,10.391,-75.4794
2023-06-01,28.9,24.6,26.9,17.5,17.4,13535.22,Cartagena,10.391,-75.4794
2023-06-02,30.8,24.4,27.0,6.0,12.2,16905.18,Cartagena,10.391,-75.4794
2023-06-03,31.9,25.4,28.3,4.1,7.8,33089.98,Cartagena,10.391,-75.4794
2023-06-04,30.6,25.3,27.9,11.6,11.2,25024.15,Cartagena,10.391,-75.4794
2023-06-05,30.7,24.1,27.4,15.4,12.3,30588.43,Cartagena,10.391,-75.4794
2023-06-06,29.9,25.4,27.0,16.0,9.1,18670.51,Cartagena,10.391,-75.4794
2023-06-07,30.9,25.0,27.5,7.4,9.5,33056.79,Cartagena,10.391,-75.4794
2023-06-08,29.4,24.3,26.4,33.9,12.5,24448.34,Cartagena,10.391,-75.4794
2023-06-09,29.3,25.1,26.9,2.4,12.0,29811.15,Cartagena,10.391,-75.4794
2023-06-10,29.4,23.9,26.7,6.6,10.2,31046.06,Cartagena,10.391,-75.4794
2023-06-11,31.7,25.0,27.9,2.3,11.7,43088.23,Cartagena,10.391,-75.4794
2023-06-12,32.3,25.4,28.3,4.0,10.7,40108.64,Cartagena,10.391,-75.4794
2023-06-13,32.8,25.6,28.8,3.6,11.0,43068.13,Cartagena,10.391,-75.4794
2023-06-14,30.9,25.3,27.7,8.3,19.6,22520.59,Cartagena,10.391,-75.4794
2023-06-15,30.7,25.0,27.9,1.6,16.2,20497.45,Cartagena,10.391,-75.4794
2023-06-16,31.7,25.5,28.1,13.0,13.8,32021.19,Cartagena,10.391,-75.4794
2023-06-17,31.1,24.3,26.4,21.6,12.6,21600.0,Cartagena,10.391,-75.4794
2023-06-18,32.4,24.7,28.3,0.0,15.3,43008.89,Cartagena,10.391,-75.4794
2023-06-19,33.8,26.0,29.5,0.1,12.8,42996.01,Cartagena,10.391,-75.4794
2023-06-20,34.2,25.8,29.7,0.0,13.0,42982.94,Cartagena,10.391,-75.4794
2023-06-21,32.9,25.9,28.8,0.0,14.8,42969.73,Cartagena,10.391,-75.4794
2023-06-22,29.9,24.7,27.5,13.8,22.0,23309.08,Cartagena,10.391,-75.4794
2023-06-23,29.4,25.0,27.0,5.1,11.8,27323.21,Cartagena,10.391,-75.4794
2023-06-24,29.9,24.1,27.0,3.1,12.2,40994.26,Cartagena,10.391,-75.4794
2023-06-25,30.2,23.7,26.3,40.6,10.2,31651.88,Cartagena,10.391,-75.4794
2023-06-26,27.8,23.8,25.9,18.8,9.7,5002.44,Cartagena,10.391,-75.4794
2023-06-27,30.2,24.5,27.2,1.7,12.9,36057.36,Cartagena,10.391,-75.4794
2023-06-28,31.2,25.2,27.9,4.6,13.4,39298.39,Cartagena,10.391,-75.4794
2023-06-29,33.6,25.3,28.9,1.0,15.5,42864.55,Cartagena,10.391,-75.4794
2023-06-30,32.8,25.8,29.1,0.0,12.3,38838.63,Cartagena,10.391,-75.4794
2023-07-01,31.4,26.3,28.3,0.7,18.6,22184.47,Cartagena,10.391,-75.4794
2023-07-02,29.1,24.7,26.7,30.1,15.4,19362.3,Cartagena,10.391,-75.4794
2023-07-03,28.6,24.3,26.3,14.8,10.3,30921.48,Cartagena,10.391,-75.4794
2023-07-04,30.0,25.0,27.0,7.8,15.7,30220.34,Cartagena,10.391,-75.4794
2023-07-05,31.7,25.1,28.0,0.4,12.2,42777.26,Cartagena,10.391,-75.4794
2023-07-06,29.3,25.6,27.1,3.2,13.3,7173.79,Cartagena,10.391,-75.4794
2023-07-07,29.7,24.2,26.2,28.3,11.8,18202.37,Cartagena,10.391,-75.4794
2023-07-08,29.6,24.2,26.5,2.4,10.4,36810.66,Cartagena,10.391,-75.4794
2023-07-09,31.9,24.6,27.8,3.8,13.4,31950.54,Cartagena,10.391,-75.4794
2023-07-10,33.5,25.0,29.0,0.1,16.0,42703.07,Cartagena,10.391,-75.4794
2023-07-11,31.3,25.6,27.9,9.1,13.0,31042.26,Cartagena,10.391,-75.4794
2023-07-12,31.8,25.2,27.9,1.0,19.6,39074.77,Cartagena,10.391,-75.4794
2023-07-13,33.5,25.2,28.8,0.6,15.8,42661.14,Cartagena,10.391,-75.4794
2023-07-14,31.1,25.3,28.0,14.4,16.1,36426.77,Cartagena,10.391,-75.4794
2023-07-15,30.4,25.4,28.2,4.5,18.2,39600.0,Cartagena,10.391,-75.4794
2023-07-16,31.2,24.9,27.9,15.6,9.5,37002.39,Cartagena,10.391,-75.4794
2023-07-17,32.0,25.5,28.3,1.9,13.4,42611.38,Cartagena,10.391,-75.4794
2023-07-18,31.1,25.2,27.9,3.8,22.1,39600.0,Cartagena,10.391,-75.4794
2023-07-19,33.9,24.6,29.1,0.0,20.6,42588.58,Cartagena,10.391,-75.4794
2023-07-20,36.1,25.5,30.3,0.0,19.8,42577.41,Cartagena,10.391,-75.4794
2023-07-21,35.7,25.5,30.2,0.0,17.9,42566.43,Cartagena,10.391,-75.4794
2023-07-22,32.1,26.0,28.9,3.2,14.9,42555.66,Cartagena,10.391,-75.4794
2023-07-23,33.1,25.8,29.2,6.1,14.0,39600.0,Cartagena,10.391,-75.4794
2023-07-24,34.8,25.5,29.4,0.0,19.1,42534.81,Cartagena,10.391,-75.4794
2023-07-25,32.7,25.7,28.9,0.1,16.9,41755.96,Cartagena,10.391,-75.4794
2023-07-26,30.8,25.5,27.7,11.6,13.4,32794.49,Cartagena,10.391,-75.4794
2023-07-27,31.4,25.3,27.6,2.3,9.1,25116.55,Cartagena,10.391,-75.4794
2023-07-28,31.7,25.1,28.5,3.4,13.7,40816.38,Cartagena,10.391,-75.4794
2023-07-29,35.2,24.9,29.9,0.1,17.7,42487.77,Cartagena,10.391,-75.4794
2023-07-30,31.4,26.2,29.0,0.8,14.1,40834.14,Cartagena,10.391,-75.4794
2023-07-31,32.6,25.3,28.4,24.8,16.3,36791.33,Cartagena,10.391,-75.4794
2023-08-01,30.4,25.4,27.9,2.7,9.8,25307.13,Cartagena,10.391,-75.4794
2023-08-02,31.8,25.0,28.2,3.2,13.5,42456.73,Cartagena,10.391,-75.4794
2023-08-03,31.2,25.3,28.3,0.4,13.0,42450.05,Cartagena,10.391,-75.4794
2023-08-04,33.6,25.2,28.9,4.9,14.4,39797.45,Cartagena,10.391,-75.4794
2023-08-05,32.1,25.5,28.8,3.8,14.8,41406.43,Cartagena,10.391,-75.4794
2023-08-06,33.3,26.0,29.2,10.1,12.6,42432.97,Cartagena,10.391,-75.4794
2023-08-07,31.1,25.5,27.6,30.5,18.7,30985.69,Cartagena,10.391,-75.4794
2023-08-08,30.4,25.6,27.7,1.2,13.5,27881.64,Cartagena,10.391,-75.4794
2023-08-09,31.2,25.4,27.8,7.4,17.8,36270.55,Cartagena,10.391,-75.4794
2023-08-10,30.2,24.9,27.4,4.5,11.5,32604.4,Cartagena,10.391,-75.4794
2023-08-11,31.6,26.2,28.3,6.9,10.5,37171.68,Cartagena,10.391,-75.4794
2023-08-12,31.1,25.8,28.1,6.7,17.1,41966.71,Cartagena,10.391,-75.4794
2023-08-13,32.0,25.3,27.9,8.6,14.0,41137.55,Cartagena,10.391,-75.4794
2023-08-14,30.2,24.7,26.9,21.5,16.2,14400.0,Cartagena,10.391,-75.4794
2023-08-15,29.5,24.5,26.7,20.2,14.1,19937.91,Cartagena,10.391,-75.4794
2023-08-16,29.2,25.5,27.2,3.9,14.1,28040.09,Cartagena,10.391,-75.4794
2023-08-17,30.5,25.3,27.6,3.2,12.1,38659.91,Cartagena,10.391,-75.4794
2023-08-18,29.1,24.8,27.2,12.7,17.2,21297.84,Cartagena,10.391,-75.4794
2023-08-19,30.5,25.1,27.6,6.2,15.0,36052.77,Cartagena,10.391,-75.4794
2023-08-20,29.7,25.3,27.0,13.5,17.5,16415.36,Cartagena,10.391,-75.4794
2023-08-21,29.3,23.6,26.4,15.3,14.6,24030.74,Cartagena,10.391,-75.4794
2023-08-22,28.8,24.1,26.5,18.9,24.8,21524.85,Cartagena,10.391,-75.4794
2023-08-23,30.1,25.0,27.2,1.3,13.5,38660.38,Cartagena,10.391,-75.4794
2023-08-24,31.1,24.4,27.4,0.2,11.9,32094.23,Cartagena,10.391,-75.4794
2023-08-25,31.3,25.0,28.3,5.7,10.9,38161.77,Cartagena,10.391,-75.4794
2023-08-26,31.7,25.2,27.8,14.0,11.2,35939.65,Cartagena,10.391,-75.4794
2023-08-27,30.9,25.2,28.0,1.1,11.8,42014.52,Cartagena,10.391,-75.4794
2023-08-28,31.3,25.0,28.3,2.6,12.4,41051.79,Cartagena,10.391,-75.4794
2023-08-29,31.3,24.6,28.8,3.7,12.2,37759.07,Cartagena,10.391,-75.4794
2023-08-30,34.0,26.2,29.6,0.0,15.5,40022.54,Cartagena,10.391,-75.4794
2023-08-31,33.6,26.2,29.9,0.0,12.4,41893.55,Cartagena,10.391,-75.4794
2023-09-01,31.9,26.3,29.1,0.2,15.7,41862.61,Cartagena,10.391,-75.4794
2023-09-02,31.3,24.6,27.9,8.6,17.8,37782.77,Cartagena,10.391,-75.4794
2023-09-03,29.4,24.3,26.9,1.0,16.2,31389.33,Cartagena,10.391,-75.4794
2023-09-04,29.7,24.2,27.0,2.1,11.9,17194.18,Cartagena,10.391,-75.4794
2023-09-05,31.6,25.4,28.3,2.9,11.3,40300.69,Cartagena,10.391,-75.4794
2023-09-06,33.8,26.3,29.4,1.0,16.8,41704.73,Cartagena,10.391,-75.4794
2023-09-07,31.1,25.8,28.2,10.0,16.4,35561.58,Cartagena,10.391,-75.4794
2023-09-08,30.2,24.5,27.2,10.6,8.8,29734.14,Cartagena,10.391,-75.4794
2023-09-09,30.6,25.4,27.5,8.6,18.9,27702.43,Cartagena,10.391,-75.4794
2023-09-10,28.0,24.1,26.3,26.9,14.2,11369.52,Cartagena,10.391,-75.4794
2023-09-11,30.0,24.8,27.4,1.1,12.1,29150.49,Cartagena,10.391,-75.4794
2023-09-12,31.0,24.9,27.7,10.0,10.6,31975.49,Cartagena,10.391,-75.4794
2023-09-13,30.3,24.1,27.5,8.8,9.0,31160.54,Cartagena,10.391,-75.4794
2023-09-14,32.4,25.5,28.9,3.2,12.1,40296.93,Cartagena,10.391,-75.4794
2023-09-15,30.9,25.7,28.0,1.5,11.0,27619.89,Cartagena,10.391,-75.4794
2023-09-16,29.8,25.1,27.3,2.7,16.2,25400.32,Cartagena,10.391,-75.4794
2023-09-17,30.6,25.4,27.5,3.6,15.2,19304.98,Cartagena,10.391,-75.4794
2023-09-18,31.1,25.9,27.6,1.8,15.5,20711.08,Cartagena,10.391,-75.4794
2023-09-19,30.3,25.3,27.1,8.7,8.8,26152.14,Cartagena,10.391,-75.4794
2023-09-20,32.4,25.1,28.2,8.5,13.4,25118.7,Cartagena,10.391,-75.4794
2023-09-21,30.9,25.5,28.3,8.0,12.8,39780.55,Cartagena,10.391,-75.4794
2023-09-22,33.5,26.2,29.2,0.8,13.2,39766.32,Cartagena,10.391,-75.4794
2023-09-23,31.2,25.7,28.2,6.1,14.1,33618.08,Cartagena,10.391,-75.4794
2023-09-24,31.7,24.4,27.1,5.5,11.2,30937.95,Cartagena,10.391,-75.4794
2023-09-25,32.2,24.6,27.7,9.5,17.4,34304.05,Cartagena,10.391,-75.4794
2023-09-26,30.5,25.4,28.0,2.2,21.9,36302.7,Cartagena,10.391,-75.4794
2023-09-27,30.9,25.4,28.1,4.2,14.9,41003.04,Cartagena,10.391,-75.4794
2023-09-28,30.1,24.6,27.8,10.1,14.3,40739.07,Cartagena,10.391,-75.4794
2023-09-29,31.1,25.2,27.6,8.1,9.8,39523.12,Cartagena,10.391,-75.4794
2023-09-30,32.9,25.5,28.8,11.1,7.7,38126.78,Cartagena,10.391,-75.4794
2023-10-01,30.0,26.3,28.1,5.9,12.5,10786.67,Cartagena,10.391,-75.4794
2023-10-02,31.1,24.3,27.3,16.0,10.2,29221.09,Cartagena,10.391,-75.4794
2023-10-03,29.1,24.8,26.9,11.7,15.5,23644.26,Cartagena,10.391,-75.4794
2023-10-04,28.2,24.1,26.2,21.5,12.9,4024.9,Cartagena,10.391,-75.4794
2023-10-05,29.4,24.4,26.6,1.5,9.8,32945.59,Cartagena,10.391,-75.4794
2023-10-06,31.1,24.0,27.4,9.6,9.4,34312.38,Cartagena,10.391,-75.4794
2023-10-07,31.5,25.2,28.2,3.8,16.0,38519.41,Cartagena,10.391,-75.4794
2023-10-08,29.7,24.3,27.0,20.2,11.5,20980.28,Cartagena,10.391,-75.4794
2023-10-09,31.0,25.1,27.5,3.3,7.8,30318.62,Cartagena,10.391,-75.4794
2023-10-10,31.7,25.6,28.2,3.4,9.5,29658.3,Cartagena,10.391,-75.4794
2023-10-11,30.1,25.5,27.3,13.8,12.2,39495.87,Cartagena,10.391,-75.4794
2023-10-12,29.5,25.3,27.7,2.9,16.1,38989.96,Cartagena,10.391,-75.4794
2023-10-13,33.1,25.4,28.5,5.6,15.1,39492.43,Cartagena,10.391,-75.4794
2023-10-14,28.3,24.5,26.3,19.4,13.4,7467.23,Cartagena,10.391,-75.4794
2023-10-15,29.6,24.4,27.1,2.1,11.8,38938.56,Cartagena,10.391,-75.4794
2023-10-16,28.6,24.0,26.6,11.3,11.5,29358.6,Cartagena,10.391,-75.4794
2023-10-17,30.7,24.6,27.4,3.7,14.2,39476.23,Cartagena,10.391,-75.4794
2023-10-18,31.3,24.8,28.1,4.0,16.3,38924.34,Cartagena,10.391,-75.4794
2023-10-19,30.8,25.7,27.9,17.1,17.0,38918.38,Cartagena,10.391,-75.4794
2023-10-20,30.0,25.0,27.1,7.7,18.3,38911.76,Cartagena,10.391,-75.4794
2023-10-21,28.5,24.6,26.7,6.4,15.5,17228.67,Cartagena,10.391,-75.4794
2023-10-22,29.9,24.6,27.1,2.2,7.4,35296.38,Cartagena,10.391,-75.4794
2023-10-23,32.6,25.0,28.4,1.7,16.2,38887.55,Cartagena,10.391,-75.4794
2023-10-24,29.7,25.4,27.1,14.9,15.3,22330.77,Cartagena,10.391,-75.4794
2023-10-25,28.6,23.9,26.0,22.0,15.8,32546.27,Cartagena,10.391,-75.4794
2023-10-26,28.2,23.9,25.8,22.1,16.7,28257.93,Cartagena,10.391,-75.4794
2023-10-27,27.0,23.9,25.2,24.3,17.8,20592.99,Cartagena,10.391,-75.4794
2023-10-28,26.5,23.5,24.7,53.2,21.4,7065.25,Cartagena,10.391,-75.4794
2023-10-29,28.8,23.6,26.2,16.7,19.4,29476.96,Cartagena,10.391,-75.4794
2023-10-30,29.0,24.6,26.6,1.7,10.8,30240.24,Cartagena,10.391,-75.4794
2023-10-31,29.2,24.1,26.5,0.5,12.5,35064.48,Cartagena,10.391,-75.4794
2023-11-01,28.4,24.9,26.1,14.6,12.4,22526.87,Cartagena,10.391,-75.4794
2023-11-02,28.2,24.3,25.9,3.8,11.7,28609.48,Cartagena,10.391,-75.4794
2023-11-03,28.9,23.2,25.7,10.7,12.8,30275.36,Cartagena,10.391,-75.4794
2023-11-04,29.8,23.9,26.9,1.1,11.2,38729.2,Cartagena,10.391,-75.4794
2023-11-05,30.9,24.6,27.7,0.9,10.9,35431.01,Cartagena,10.391,-75.4794
2023-11-06,28.8,24.4,26.6,6.9,11.1,26699.16,Cartagena,10.391,-75.4794
2023-11-07,29.4,24.2,26.6,11.4,8.9,32910.42,Cartagena,10.391,-75.4794
2023-11-08,32.0,24.8,28.0,1.0,12.9,38656.6,Cartagena,10.391,-75.4794
2023-11-09,31.8,25.5,28.5,5.9,13.5,38696.48,Cartagena,10.391,-75.4794
2023-11-10,31.2,26.2,28.1,4.0,13.0,22838.14,Cartagena,10.391,-75.4794
2023-11-11,30.3,26.6,28.0,3.4,14.0,33487.52,Cartagena,10.391,-75.4794
2023-11-12,29.7,25.7,27.7,11.6,16.3,27168.31,Cartagena,10.391,-75.4794
2023-11-13,29.6,26.3,27.4,9.9,9.3,30009.82,Cartagena,10.391,-75.4794
2023-11-14,30.5,25.7,27.9,7.5,16.1,36859.76,Cartagena,10.391,-75.4794
2023-11-15,29.7,24.5,26.4,27.7,11.8,23139.04,Cartagena,10.391,-75.4794
2023-11-16,29.7,24.2,26.7,14.3,16.5,26996.63,Cartagena,10.391,-75.4794
2023-11-17,28.8,24.9,27.1,17.5,18.9,33840.21,Cartagena,10.391,-75.4794
2023-11-18,29.3,25.3,26.7,8.2,19.3,33167.82,Cartagena,10.391,-75.4794
2023-11-19,26.7,24.3,25.3,41.6,13.8,0.0,Cartagena,10.391,-75.4794
2023-11-20,28.4,24.3,26.3,3.5,14.3,35629.49,Cartagena,10.391,-75.4794
2023-11-21,29.2,23.4,26.3,1.2,9.9,38348.09,Cartagena,10.391,-75.4794
2023-11-22,28.8,23.9,26.6,24.4,8.5,26121.0,Cartagena,10.391,-75.4794
2023-11-23,30.2,23.9,27.1,0.7,13.9,36636.27,Cartagena,10.391,-75.4794
2023-11-24,32.4,24.9,28.2,0.8,15.3,38261.4,Cartagena,10.391,-75.4794
2023-11-25,29.0,23.8,26.3,10.2,20.2,35075.39,Cartagena,10.391,-75.4794
2023-11-26,31.7,24.7,27.8,0.1,14.1,38338.96,Cartagena,10.391,-75.4794
2023-11-27,32.6,23.5,27.9,0.0,16.6,38454.81,Cartagena,10.391,-75.4794
2023-11-28,33.0,24.8,28.5,0.0,21.7,38351.82,Cartagena,10.391,-75.4794
2023-11-29,30.7,24.8,27.5,2.9,16.1,28618.27,Cartagena,10.391,-75.4794
2023-11-30,30.2,25.9,27.6,3.0,16.7,34616.66,Cartagena,10.391,-75.4794
2023-12-01,31.1,23.6,27.0,0.0,15.8,38412.8,Cartagena,10.391,-75.4794
2023-12-02,31.7,22.6,27.1,0.0,14.5,38460.59,Cartagena,10.391,-75.4794
2023-12-03,32.1,22.0,26.9,0.0,15.5,38432.88,Cartagena,10.391,-75.4794
2023-12-04,32.6,23.1,27.2,0.1,17.6,38405.32,Cartagena,10.391,-75.4794
2023-12-05,33.1,23.6,27.9,0.0,20.7,38377.27,Cartagena,10.391,-75.4794
2023-12-06,33.3,25.0,28.0,0.0,19.5,38348.69,Cartagena,10.391,-75.4794
2023-12-07,31.3,24.9,27.5,3.6,15.9,37995.2,Cartagena,10.391,-75.4794
2023-12-08,32.3,23.1,27.6,0.0,14.3,38372.29,Cartagena,10.391,-75.4794
2023-12-09,33.0,24.1,28.2,0.0,21.0,38260.2,Cartagena,10.391,-75.4794
2023-12-10,33.6,24.8,28.7,0.1,14.8,38230.02,Cartagena,10.391,-75.4794
2023-12-11,33.2,24.9,28.5,0.7,19.5,37036.19,Cartagena,10.391,-75.4794
2023-12-12,33.0,24.7,28.3,0.0,18.7,38256.01,Cartagena,10.391,-75.4794
2023-12-13,32.7,24.2,28.1,0.1,18.8,37785.07,Cartagena,10.391,-75.4794
2023-12-14,33.0,24.8,28.0,0.4,15.9,38197.11,Cartagena,10.391,-75.4794
2023-12-15,32.7,24.1,27.9,0.0,14.5,38167.71,Cartagena,10.391,-75.4794
2023-12-16,31.2,24.5,27.5,1.2,13.0,37343.96,Cartagena,10.391,-75.4794
2023-12-17,31.5,25.0,27.7,0.7,13.2,36295.87,Cartagena,10.391,-75.4794
2023-12-18,31.0,24.4,27.5,1.1,15.2,37285.66,Cartagena,10.391,-75.4794
2023-12-19,31.4,24.8,27.6,0.5,16.3,36678.94,Cartagena,10.391,-75.4794
2023-12-20,31.5,24.5,27.6,0.8,15.3,37485.27,Cartagena,10.391,-75.4794
2023-12-21,31.9,24.4,27.6,0.8,18.3,37871.38,Cartagena,10.391,-75.4794
2023-12-22,32.6,24.1,27.9,0.0,17.6,37870.8,Cartagena,10.391,-75.4794
2023-12-23,33.5,24.9,28.5,0.2,18.0,37867.22,Cartagena,10.391,-75.4794
2023-12-24,33.0,24.5,28.1,3.2,13.3,37468.72,Cartagena,10.391,-75.4794
2023-12-25,32.5,24.8,28.2,1.6,15.5,37794.96,Cartagena,10.391,-75.4794
2023-12-26,31.9,25.4,27.7,3.5,13.2,36804.54,Cartagena,10.391,-75.4794
2023-12-27,31.6,24.8,27.2,4.1,11.6,33118.36,Cartagena,10.391,-75.4794
2023-12-28,30.7,24.5,27.0,2.4,11.8,36711.92,Cartagena,10.391,-75.4794
2023-12-29,29.5,24.4,26.5,0.9,16.6,24783.05,Cartagena,10.391,-75.4794
2023-12-30,31.5,24.3,27.7,0.6,13.7,37244.72,Cartagena,10.391,-75.4794
2023-12-31,31.3,24.9,27.3,2.0,21.3,37607.87,Cartagena,10.391,-75.4794
2024-01-01,31.5,24.2,27.4,0.1,22.5,38073.86,Cartagena,10.391,-75.4794
2024-01-02,31.8,24.0,27.4,2.0,18.3,37515.59,Cartagena,10.391,-75.4794
2024-01-03,32.8,25.3,28.1,0.1,19.1,38182.79,Cartagena,10.391,-75.4794
2024-01-04,32.9,25.0,28.1,0.3,17.8,38297.17,Cartagena,10.391,-75.4794
2024-01-05,33.0,24.8,28.1,0.2,17.5,38247.48,Cartagena,10.391,-75.4794
2024-01-06,32.4,24.1,27.8,0.0,18.4,38279.52,Cartagena,10.391,-75.4794
2024-01-07,34.8,23.3,28.1,0.0,22.4,38311.29,Cartagena,10.391,-75.4794
2024-01-08,34.0,24.2,28.6,0.0,22.7,38265.17,Cartagena,10.391,-75.4794
2024-01-09,34.6,23.0,28.1,0.0,21.5,38373.64,Cartagena,10.391,-75.4794
2024-01-10,33.0,23.1,27.6,0.0,18.4,38328.57,Cartagena,10.391,-75.4794
2024-01-11,33.2,23.6,27.8,0.1,16.1,38359.39,Cartagena,10.391,-75.4794
2024-01-12,33.5,23.4,27.8,0.7,15.6,38241.79,Cartagena,10.391,-75.4794
2024-01-13,32.1,24.6,27.7,1.6,13.6,37196.7,Cartagena,10.391,-75.4794
2024-01-14,33.7,23.7,28.0,0.9,21.5,38231.83,Cartagena,10.391,-75.4794
2024-01-15,35.9,23.7,28.7,0.0,23.0,38407.27,Cartagena,10.391,-75.4794
2024-01-16,36.9,24.9,29.7,0.0,25.8,38437.76,Cartagena,10.391,-75.4794
2024-01-17,36.7,24.8,29.6,0.0,26.6,38468.15,Cartagena,10.391,-75.4794
2024-01-18,34.4,24.9,28.8,0.0,21.6,38498.38,Cartagena,10.391,-75.4794
2024-01-19,34.0,24.3,28.6,0.0,22.0,38528.47,Cartagena,10.391,-75.4794
2024-01-20,36.0,23.9,28.5,0.0,27.4,38558.3,Cartagena,10.391,-75.4794
2024-01-21,36.6,24.3,28.9,0.0,27.5,38518.79,Cartagena,10.391,-75.4794
2024-01-22,35.2,23.7,29.5,0.0,24.2,38548.29,Cartagena,10.391,-75.4794
2024-01-23,35.6,23.8,29.2,0.0,27.0,38577.39,Cartagena,10.391,-75.4794
2024-01-24,35.1,23.3,28.9,0.0,25.4,38606.01,Cartagena,10.391,-75.4794
2024-01-25,34.2,23.7,28.2,0.0,21.7,38634.11,Cartagena,10.391,-75.4794
2024-01-26,35.8,22.3,28.2,0.0,27.7,38661.65,Cartagena,10.391,-75.4794
2024-01-27,33.9,23.6,28.2,0.0,25.1,38688.57,Cartagena,10.391,-75.4794
2024-01-28,34.9,23.4,28.1,0.0,24.8,38714.81,Cartagena,10.391,-75.4794
2024-01-29,35.6,23.6,27.9,0.0,24.1,38740.35,Cartagena,10.391,-75.4794
2024-01-30,34.7,24.7,28.1,0.6,24.6,38696.31,Cartagena,10.391,-75.4794
2024-01-31,33.5,25.4,27.8,1.0,28.2,38719.99,Cartagena,10.391,-75.4794
2024-02-01,32.3,25.5,27.8,1.0,27.1,38677.82,Cartagena,10.391,-75.4794
2024-02-02,32.2,25.6,27.6,0.8,24.4,38096.17,Cartagena,10.391,-75.4794
